x,y,psi2
-4.7619,-4.56522,0.125881
-4.7619,-4.46488,0.107704
-4.7619,-4.36455,0.0921464
-4.7619,-4.26421,0.0801413
-4.7619,-4.16388,0.0717044
-4.7619,-4.06355,0.0662262
-4.7619,-3.96321,0.0627403
-4.7619,-3.86288,0.0601582
-4.7619,-3.76254,0.0574319
-4.7619,-3.66221,0.0536905
-4.7619,-3.56187,0.0483457
-4.7619,-3.46154,0.0411836
-4.7619,-3.3612,0.0324625
-4.7619,-3.26087,0.0229529
-4.7619,-3.16054,0.0139186
-4.7619,-3.0602,0.00700322
-4.7619,-2.95987,0.00400099
-4.7619,-2.85953,0.00654642
-4.7619,-2.7592,0.0157519
-4.7619,-2.65886,0.0318844
-4.7619,-2.55853,0.0541458
-4.7619,-2.45819,0.0806564
-4.7619,-2.35786,0.108645
-4.7619,-2.25753,0.134856
-4.7619,-2.15719,0.156172
-4.7619,-2.05686,0.170219
-4.7619,-1.95652,0.176025
-4.7619,-1.85619,0.16623
-4.7619,-1.75585,0.165055
-4.7619,-1.65552,0.142965
-4.7619,-1.55518,0.15951
-4.7619,-1.45485,0.156242
-4.7619,-1.35452,0.179195
-4.7619,-1.25418,0.206166
-4.7619,-1.15385,0.249488
-4.7619,-1.05351,0.296275
-4.7619,-0.953177,0.354087
-4.7619,-0.852843,0.400627
-4.7619,-0.752508,0.429151
-4.7619,-0.652174,0.434666
-4.7619,-0.551839,0.415488
-4.7619,-0.451505,0.370114
-4.7619,-0.351171,0.301535
-4.7619,-0.250836,0.220871
-4.7619,-0.150502,0.137763
-4.7619,-0.0501672,0.0686036
-4.7619,0.0501672,0.0256172
-4.7619,0.150502,0.0195909
-4.7619,0.250836,0.0563034
-4.7619,0.351171,0.135253
-4.7619,0.451505,0.249982
-4.7619,0.551839,0.387714
-4.7619,0.652174,0.532981
-4.7619,0.752508,0.666369
-4.7619,0.852843,0.771853
-4.7619,0.953177,0.835435
-4.7619,1.05351,0.847191
-4.7619,1.15385,0.807897
-4.7619,1.25418,0.725596
-4.7619,1.35452,0.609154
-4.7619,1.45485,0.473114
-4.7619,1.55518,0.337003
-4.7619,1.65552,0.212685
-4.7619,1.75585,0.115596
-4.7619,1.85619,0.0496301
-4.7619,1.95652,0.012182
-4.7619,2.05686,0.00535745
-4.7619,2.15719,0.0157834
-4.7619,2.25753,0.0467724
-4.7619,2.35786,0.0709648
-4.7619,2.45819,0.0906251
-4.7619,2.55853,0.105548
-4.7619,2.65886,0.104898
-4.7619,2.7592,0.125655
-4.7619,2.85953,0.158149
-4.7619,2.95987,0.216609
-4.7619,3.0602,0.295603
-4.7619,3.16054,0.425508
-4.7619,3.26087,0.574815
-4.7619,3.3612,0.742449
-4.7619,3.46154,0.919341
-4.7619,3.56187,1.07826
-4.7619,3.66221,1.20397
-4.7619,3.76254,1.27809
-4.7619,3.86288,1.29513
-4.7619,3.96321,1.24568
-4.7619,4.06355,1.13829
-4.7619,4.16388,0.981805
-4.7619,4.26421,0.796125
-4.7619,4.36455,0.602883
-4.7619,4.46488,0.418724
-4.7619,4.56522,0.261874
-4.7619,4.66555,0.14149
-4.7619,4.76589,0.0618227
-4.7619,4.86622,0.0192791
-4.7619,4.96656,0.00538078
-4.7619,5.06689,0.00861763
-4.7619,5.16722,0.017513
-4.7619,5.26756,0.0233246
-4.7619,5.36789,0.0218529
-4.7619,5.46823,0.0143582
-4.7619,5.56856,0.00678802
-4.7619,5.6689,0.00985383
-4.7619,5.76923,0.0333706
-4.7619,5.86957,0.0882268
-4.7619,5.9699,0.177189
-4.7619,6.07023,0.299761
-4.7619,6.17057,0.447364
-4.7619,6.2709,0.603507
-4.7619,6.37124,0.752211
-4.7619,6.47157,0.881756
-4.7619,6.57191,0.969452
-4.7619,6.67224,1.00779
-4.7619,6.77258,0.99893
-4.7619,6.87291,0.894705
-4.7619,6.97324,0.829923
-4.7619,7.07358,0.725123
-4.7619,7.17391,0.62983
-4.7619,7.27425,0.562577
-4.7619,7.37458,0.536354
-4.7619,7.47492,0.55584
-4.7619,7.57525,0.615879
-4.7619,7.67559,0.702752
-4.7619,7.77592,0.796581
-4.7619,7.87625,0.874895
-4.7619,7.97659,0.917141
-4.7619,8.07692,0.908872
-4.7619,8.17726,0.844815
-4.7619,8.27759,0.730609
-4.7619,8.37793,0.582495
-4.7619,8.47826,0.424864
-4.7619,8.5786,0.286486
-4.7619,8.67893,0.195716
-4.7619,8.77926,0.175451
-4.7619,8.8796,0.238943
-4.7619,8.97993,0.387007
-4.7619,9.08027,0.607159
-4.7619,9.1806,0.875024
-4.7619,9.28094,1.15744
-4.7619,9.38127,1.41736
-4.7619,9.48161,1.61913
-4.7619,9.58194,1.73389
-4.7619,9.68227,1.74402
-4.7619,9.78261,1.64582
-4.7619,9.88294,1.45042
-4.7619,9.98328,1.18235
-4.7619,10.0836,0.876156
-4.7619,10.1839,0.57162
-4.7619,10.2843,0.307982
-4.7619,10.3846,0.11813
-4.7619,10.4849,0.023735
-4.7619,10.5853,0.0316647
-4.7619,10.6856,0.132609
-4.7619,10.786,0.302052
-4.7619,10.8863,0.503773
-4.7619,10.9866,0.695274
-4.7619,11.087,0.835351
-4.7619,11.1873,0.140691
-4.7619,11.2876,0.151015
-4.7619,11.388,0.157928
-4.7619,11.4883,0.161635
-4.7619,11.5886,0.162882
-4.7619,11.689,0.162012
-4.7619,11.7893,0.159654
-4.7619,11.8896,0.156041
-4.7619,11.99,0.151493
-4.7619,12.0903,0.146543
-4.7619,12.1906,0.140666
-4.7619,12.291,0.135458
-4.7619,12.3913,0.129853
-4.7619,12.4916,0.124467
-4.7619,12.592,0.119289
-4.7619,12.6923,0.115947
-4.7619,12.7926,0.110052
-4.7619,12.893,0.10589
-4.7619,12.9933,0.102542
-4.7619,13.0936,0.102163
-4.7619,13.194,0.0976182
-4.7619,13.2943,0.0954128
-4.7619,13.3946,0.0993671
-4.7619,13.495,0.0948059
-4.7619,13.5953,0.0943481
-4.7619,13.6957,0.100129
-4.7619,13.796,0.118013
-4.7619,13.8963,0.0981774
-4.7619,13.9967,0.103378
-4.7619,14.097,0.113521
-4.7619,14.1973,0.115195
-4.7619,14.2977,0.117027
-4.7619,14.398,0.121403
-4.7619,14.4983,0.126299
-4.7619,14.5987,0.131654
-4.7619,14.699,0.137057
-4.7619,14.7993,0.142004
-4.7619,14.8997,0.146779
-4.7619,15,0.153748
-4.66165,-15,0.165406
-4.66165,-14.8997,0.171166
-4.66165,-14.7993,0.167817
-4.66165,-14.699,0.170509
-4.66165,-14.5987,0.172015
-4.66165,-14.4983,0.177756
-4.66165,-14.398,0.183687
-4.66165,-14.2977,0.192352
-4.66165,-14.1973,0.202736
-4.66165,-14.097,0.215223
-4.66165,-13.9967,0.228407
-4.66165,-13.8963,0.24145
-4.66165,-13.796,0.256987
-4.66165,-13.6957,0.271623
-4.66165,-13.5953,0.287317
-4.66165,-13.495,0.303116
-4.66165,-13.3946,0.318567
-4.66165,-13.2943,0.332397
-4.66165,-13.194,0.346822
-4.66165,-13.0936,0.359212
-4.66165,-12.9933,0.371305
-4.66165,-12.893,0.381526
-4.66165,-12.7926,0.390409
-4.66165,-12.6923,0.397449
-4.66165,-12.592,0.402475
-4.66165,-12.4916,0.405625
-4.66165,-12.3913,0.406483
-4.66165,-12.291,0.405164
-4.66165,-12.1906,0.401721
-4.66165,-12.0903,0.396102
-4.66165,-11.99,0.388403
-4.66165,-11.8896,0.378625
-4.66165,-11.7893,0.367381
-4.66165,-11.689,0.354542
-4.66165,-11.5886,0.340657
-4.66165,-11.4883,0.326162
-4.66165,-11.388,0.311413
-4.66165,-11.2876,0.296913
-4.66165,-11.1873,0.283195
-4.66165,-11.087,0.270795
-4.66165,-10.9866,0.260235
-4.66165,-10.8863,0.252062
-4.66165,-10.786,0.246645
-4.66165,-10.6856,0.24444
-4.66165,-10.5853,0.245801
-4.66165,-10.4849,0.250885
-4.66165,-10.3846,0.259879
-4.66165,-10.2843,0.272849
-4.66165,-10.1839,0.289675
-4.66165,-10.0836,0.310147
-4.66165,-9.98328,0.333865
-4.66165,-9.88294,0.360368
-4.66165,-9.78261,0.389015
-4.66165,-9.68227,0.419061
-4.66165,-9.58194,0.449662
-4.66165,-9.48161,0.479944
-4.66165,-9.38127,0.508994
-4.66165,-9.28094,0.521019
-4.66165,-9.1806,0.573594
-4.66165,-9.08027,0.568902
-4.66165,-8.97993,0.60327
-4.66165,-8.8796,0.614398
-4.66165,-8.77926,0.612409
-4.66165,-8.67893,0.622803
-4.66165,-8.5786,0.626311
-4.66165,-8.47826,0.621987
-4.66165,-8.37793,0.616831
-4.66165,-8.27759,0.604562
-4.66165,-8.17726,0.59369
-4.66165,-8.07692,0.573185
-4.66165,-7.97659,0.556237
-4.66165,-7.87625,0.540609
-4.66165,-7.77592,0.521252
-4.66165,-7.67559,0.499625
-4.66165,-7.57525,0.477688
-4.66165,-7.47492,0.451539
-4.66165,-7.37458,0.428806
-4.66165,-7.27425,0.403159
-4.66165,-7.17391,0.378519
-4.66165,-7.07358,0.35502
-4.66165,-6.97324,0.332986
-4.66165,-6.87291,0.31474
-4.66165,-6.77258,0.300917
-4.66165,-6.67224,0.293675
-4.66165,-6.57191,0.293586
-4.66165,-6.47157,0.303193
-4.66165,-6.37124,0.323558
-4.66165,-6.2709,0.355773
-4.66165,-6.17057,0.400131
-4.66165,-6.07023,1.12666
-4.66165,-5.9699,0.717014
-4.66165,-5.86957,0.408596
-4.66165,-5.76923,0.198141
-4.66165,-5.6689,0.0735523
-4.66165,-5.56856,0.0165706
-4.66165,-5.46823,0.00626231
-4.66165,-5.36789,0.0226286
-4.66165,-5.26756,0.0491176
-4.66165,-5.16722,0.074041
-4.66165,-5.06689,0.090818
-4.66165,-4.96656,0.0973033
-4.66165,-4.86622,0.0945756
-4.66165,-4.76589,0.0855616
-4.66165,-4.66555,0.0737564
-4.66165,-4.56522,0.0623654
-4.66165,-4.46488,0.0537487
-4.66165,-4.36455,0.0492502
-4.66165,-4.26421,0.0492569
-4.66165,-4.16388,0.0533937
-4.66165,-4.06355,0.0607204
-4.66165,-3.96321,0.0699246
-4.66165,-3.86288,0.079487
-4.66165,-3.76254,0.0877859
-4.66165,-3.66221,0.0932715
-4.66165,-3.56187,0.0946252
-4.66165,-3.46154,0.0909756
-4.66165,-3.3612,0.0821118
-4.66165,-3.26087,0.0686211
-4.66165,-3.16054,0.0519531
-4.66165,-3.0602,0.034294
-4.66165,-2.95987,0.0182853
-4.66165,-2.85953,0.00660584
-4.66165,-2.7592,0.00146307
-4.66165,-2.65886,0.00413057
-4.66165,-2.55853,0.0146018
-4.66165,-2.45819,0.0314878
-4.66165,-2.35786,0.052205
-4.66165,-2.25753,0.0734375
-4.66165,-2.15719,0.0918254
-4.66165,-2.05686,0.104783
-4.66165,-1.95652,0.111141
-4.66165,-1.85619,0.102858
-4.66165,-1.75585,0.105565
-4.66165,-1.65552,0.117723
-4.66165,-1.55518,0.123801
-4.66165,-1.45485,0.127454
-4.66165,-1.35452,0.175926
-4.66165,-1.25418,0.229259
-4.66165,-1.15385,0.311557
-4.66165,-1.05351,0.387127
-4.66165,-0.953177,0.473529
-4.66165,-0.852843,0.557627
-4.66165,-0.752508,0.618974
-4.66165,-0.652174,0.655132
-4.66165,-0.551839,0.655656
-4.66165,-0.451505,0.616883
-4.66165,-0.351171,0.541527
-4.66165,-0.250836,0.443284
-4.66165,-0.150502,0.32954
-4.66165,-0.0501672,0.217863
-4.66165,0.0501672,0.125238
-4.66165,0.150502,0.0648541
-4.66165,0.250836,0.0469504
-4.66165,0.351171,0.0753805
-4.66165,0.451505,0.147188
-4.66165,0.551839,0.252629
-4.66165,0.652174,0.377558
-4.66165,0.752508,0.503303
-4.66165,0.852843,0.61264
-4.66165,0.953177,0.689915
-4.66165,1.05351,0.724336
-4.66165,1.15385,0.711865
-4.66165,1.25418,0.654234
-4.66165,1.35452,0.560606
-4.66165,1.45485,0.446305
-4.66165,1.55518,0.324982
-4.66165,1.65552,0.210664
-4.66165,1.75585,0.117339
-4.66165,1.85619,0.0518065
-4.66165,1.95652,0.0158663
-4.66165,2.05686,0.013621
-4.66165,2.15719,0.0155378
-4.66165,2.25753,0.0526916
-4.66165,2.35786,0.0653852
-4.66165,2.45819,0.0850655
-4.66165,2.55853,0.113088
-4.66165,2.65886,0.115469
-4.66165,2.7592,0.120216
-4.66165,2.85953,0.135063
-4.66165,2.95987,0.179221
-4.66165,3.0602,0.233025
-4.66165,3.16054,0.330369
-4.66165,3.26087,0.448011
-4.66165,3.3612,0.592398
-4.66165,3.46154,0.742838
-4.66165,3.56187,0.891033
-4.66165,3.66221,1.01339
-4.66165,3.76254,1.0952
-4.66165,3.86288,1.13212
-4.66165,3.96321,1.11428
-4.66165,4.06355,1.04458
-4.66165,4.16388,0.93052
-4.66165,4.26421,0.784458
-4.66165,4.36455,0.62529
-4.66165,4.46488,0.465072
-4.66165,4.56522,0.322433
-4.66165,4.66555,0.2041
-4.66165,4.76589,0.11465
-4.66165,4.86622,0.0556986
-4.66165,4.96656,0.021653
-4.66165,5.06689,0.00593112
-4.66165,5.16722,0.00119825
-4.66165,5.26756,0.00231052
-4.66165,5.36789,0.00711558
-4.66165,5.46823,0.0169829
-4.66165,5.56856,0.0358743
-4.66165,5.6689,0.0712375
-4.66165,5.76923,0.128355
-4.66165,5.86957,0.212894
-4.66165,5.9699,0.321181
-4.66165,6.07023,0.451761
-4.66165,6.17057,0.592906
-4.66165,6.2709,0.72652
-4.66165,6.37124,0.845578
-4.66165,6.47157,0.930834
-4.66165,6.57191,0.976022
-4.66165,6.67224,0.963553
-4.66165,6.77258,0.932032
-4.66165,6.87291,0.820982
-4.66165,6.97324,0.746761
-4.66165,7.07358,0.651393
-4.66165,7.17391,0.576155
-4.66165,7.27425,0.534878
-4.66165,7.37458,0.534689
-4.66165,7.47492,0.574124
-4.66165,7.57525,0.643028
-4.66165,7.67559,0.724657
-4.66165,7.77592,0.798407
-4.66165,7.87625,0.84386
-4.66165,7.97659,0.844916
-4.66165,8.07692,0.793539
-4.66165,8.17726,0.691576
-4.66165,8.27759,0.551591
-4.66165,8.37793,0.394969
-4.66165,8.47826,0.249064
-4.66165,8.5786,0.142434
-4.66165,8.67893,0.100102
-4.66165,8.77926,0.138857
-4.66165,8.8796,0.264053
-4.66165,8.97993,0.467876
-4.66165,9.08027,0.729988
-4.66165,9.1806,1.01995
-4.66165,9.28094,1.30156
-4.66165,9.38127,1.53791
-4.66165,9.48161,1.69697
-4.66165,9.58194,1.75616
-4.66165,9.68227,1.70593
-4.66165,9.78261,1.55129
-4.66165,9.88294,1.3112
-4.66165,9.98328,1.01625
-4.66165,10.0836,0.704271
-4.66165,10.1839,0.415353
-4.66165,10.2843,0.185977
-4.66165,10.3846,0.0440473
-4.66165,10.4849,0.00446172
-4.66165,10.5853,0.0669364
-4.66165,10.6856,0.215566
-4.66165,10.786,0.420867
-4.66165,10.8863,0.644303
-4.66165,10.9866,0.844508
-4.66165,11.087,0.98552
-4.66165,11.1873,0.15046
-4.66165,11.2876,0.154261
-4.66165,11.388,0.154262
-4.66165,11.4883,0.151406
-4.66165,11.5886,0.146434
-4.66165,11.689,0.140075
-4.66165,11.7893,0.132819
-4.66165,11.8896,0.124911
-4.66165,11.99,0.116886
-4.66165,12.0903,0.108739
-4.66165,12.1906,0.100567
-4.66165,12.291,0.0932435
-4.66165,12.3913,0.0862549
-4.66165,12.4916,0.0793974
-4.66165,12.592,0.0731162
-4.66165,12.6923,0.068628
-4.66165,12.7926,0.0631445
-4.66165,12.893,0.0591934
-4.66165,12.9933,0.0575289
-4.66165,13.0936,0.0551937
-4.66165,13.194,0.0561657
-4.66165,13.2943,0.0526038
-4.66165,13.3946,0.0547862
-4.66165,13.495,0.0585985
-4.66165,13.5953,0.0561327
-4.66165,13.6957,0.0618959
-4.66165,13.796,0.0652477
-4.66165,13.8963,0.0650779
-4.66165,13.9967,0.0650902
-4.66165,14.097,0.0761523
-4.66165,14.1973,0.0938625
-4.66165,14.2977,0.0846671
-4.66165,14.398,0.0901533
-4.66165,14.4983,0.0961547
-4.66165,14.5987,0.101587
-4.66165,14.699,0.107829
-4.66165,14.7993,0.11369
-4.66165,14.8997,0.120222
-4.66165,15,0.126352
-4.5614,-15,0.162419
-4.5614,-14.8997,0.158344
-4.5614,-14.7993,0.156894
-4.5614,-14.699,0.157591
-4.5614,-14.5987,0.160055
-4.5614,-14.4983,0.158646
-4.5614,-14.398,0.166965
-4.5614,-14.2977,0.172747
-4.5614,-14.1973,0.181488
-4.5614,-14.097,0.191641
-4.5614,-13.9967,0.203414
-4.5614,-13.8963,0.215883
-4.5614,-13.796,0.229799
-4.5614,-13.6957,0.243082
-4.5614,-13.5953,0.257936
-4.5614,-13.495,0.271631
-4.5614,-13.3946,0.287026
-4.5614,-13.2943,0.301987
-4.5614,-13.194,0.31596
-4.5614,-13.0936,0.329243
-4.5614,-12.9933,0.341945
-4.5614,-12.893,0.353516
-4.5614,-12.7926,0.363774
-4.5614,-12.6923,0.372364
-4.5614,-12.592,0.379509
-4.5614,-12.4916,0.38433
-4.5614,-12.3913,0.387537
-4.5614,-12.291,0.38839
-4.5614,-12.1906,0.387103
-4.5614,-12.0903,0.383728
-4.5614,-11.99,0.378074
-4.5614,-11.8896,0.37042
-4.5614,-11.7893,0.360823
-4.5614,-11.689,0.349587
-4.5614,-11.5886,0.337224
-4.5614,-11.4883,0.323781
-4.5614,-11.388,0.309879
-4.5614,-11.2876,0.295937
-4.5614,-11.1873,0.282523
-4.5614,-11.087,0.270106
-4.5614,-10.9866,0.25924
-4.5614,-10.8863,0.250518
-4.5614,-10.786,0.244464
-4.5614,-10.6856,0.241468
-4.5614,-10.5853,0.242064
-4.5614,-10.4849,0.246566
-4.5614,-10.3846,0.255274
-4.5614,-10.2843,0.268351
-4.5614,-10.1839,0.285808
-4.5614,-10.0836,0.307605
-4.5614,-9.98328,0.333448
-4.5614,-9.88294,0.362941
-4.5614,-9.78261,0.395491
-4.5614,-9.68227,0.430387
-4.5614,-9.58194,0.466793
-4.5614,-9.48161,0.503766
-4.5614,-9.38127,0.540363
-4.5614,-9.28094,0.636814
-4.5614,-9.1806,0.597785
-4.5614,-9.08027,0.619346
-4.5614,-8.97993,0.713733
-4.5614,-8.8796,0.659963
-4.5614,-8.77926,0.714087
-4.5614,-8.67893,0.717078
-4.5614,-8.5786,0.724788
-4.5614,-8.47826,0.726355
-4.5614,-8.37793,0.737033
-4.5614,-8.27759,0.728936
-4.5614,-8.17726,0.724561
-4.5614,-8.07692,0.718831
-4.5614,-7.97659,0.707349
-4.5614,-7.87625,0.688736
-4.5614,-7.77592,0.669592
-4.5614,-7.67559,0.649466
-4.5614,-7.57525,0.62321
-4.5614,-7.47492,0.596544
-4.5614,-7.37458,0.566125
-4.5614,-7.27425,0.533795
-4.5614,-7.17391,0.500333
-4.5614,-7.07358,0.464272
-4.5614,-6.97324,0.429407
-4.5614,-6.87291,0.395278
-4.5614,-6.77258,0.364264
-4.5614,-6.67224,0.338119
-4.5614,-6.57191,0.318736
-4.5614,-6.47157,0.308434
-4.5614,-6.37124,0.310225
-4.5614,-6.2709,0.326134
-4.5614,-6.17057,0.357084
-4.5614,-6.07023,0.874529
-4.5614,-5.9699,0.573451
-4.5614,-5.86957,0.338886
-4.5614,-5.76923,0.175443
-4.5614,-5.6689,0.077132
-4.5614,-5.56856,0.0307453
-4.5614,-5.46823,0.0197903
-4.5614,-5.36789,0.0281204
-4.5614,-5.26756,0.0426379
-4.5614,-5.16722,0.0545757
-4.5614,-5.06689,0.0595673
-4.5614,-4.96656,0.0569354
-4.5614,-4.86622,0.0484533
-4.5614,-4.76589,0.0370896
-4.5614,-4.66555,0.0260139
-4.5614,-4.56522,0.0178841
-4.5614,-4.46488,0.0145695
-4.5614,-4.36455,0.0170809
-4.5614,-4.26421,0.02566
-4.5614,-4.16388,0.0399079
-4.5614,-4.06355,0.0588705
-4.5614,-3.96321,0.0810788
-4.5614,-3.86288,0.104591
-4.5614,-3.76254,0.127065
-4.5614,-3.66221,0.145963
-4.5614,-3.56187,0.158799
-4.5614,-3.46154,0.163561
-4.5614,-3.3612,0.159045
-4.5614,-3.26087,0.145247
-4.5614,-3.16054,0.123498
-4.5614,-3.0602,0.0963356
-4.5614,-2.95987,0.0672659
-4.5614,-2.85953,0.0401451
-4.5614,-2.7592,0.0185472
-4.5614,-2.65886,0.00506797
-4.5614,-2.55853,0.000836403
-4.5614,-2.45819,0.00526061
-4.5614,-2.35786,0.0161661
-4.5614,-2.25753,0.0302718
-4.5614,-2.15719,0.0439785
-4.5614,-2.05686,0.054309
-4.5614,-1.95652,0.0597775
-4.5614,-1.85619,0.054868
-4.5614,-1.75585,0.0553334
-4.5614,-1.65552,0.0685796
-4.5614,-1.55518,0.0771089
-4.5614,-1.45485,0.105852
-4.5614,-1.35452,0.169351
-4.5614,-1.25418,0.238776
-4.5614,-1.15385,0.339514
-4.5614,-1.05351,0.460582
-4.5614,-0.953177,0.586987
-4.5614,-0.852843,0.713617
-4.5614,-0.752508,0.809882
-4.5614,-0.652174,0.880473
-4.5614,-0.551839,0.911014
-4.5614,-0.451505,0.890253
-4.5614,-0.351171,0.824927
-4.5614,-0.250836,0.718578
-4.5614,-0.150502,0.584579
-4.5614,-0.0501672,0.439488
-4.5614,0.0501672,0.300967
-4.5614,0.150502,0.18809
-4.5614,0.250836,0.113078
-4.5614,0.351171,0.0848532
-4.5614,0.451505,0.105013
-4.5614,0.551839,0.167023
-4.5614,0.652174,0.258877
-4.5614,0.752508,0.364273
-4.5614,0.852843,0.465154
-4.5614,0.953177,0.545999
-4.5614,1.05351,0.593187
-4.5614,1.15385,0.598645
-4.5614,1.25418,0.5637
-4.5614,1.35452,0.493477
-4.5614,1.45485,0.39915
-4.5614,1.55518,0.293318
-4.5614,1.65552,0.19167
-4.5614,1.75585,0.106829
-4.5614,1.85619,0.0456525
-4.5614,1.95652,0.0114031
-4.5614,2.05686,0.00416412
-4.5614,2.15719,0.017855
-4.5614,2.25753,0.0557065
-4.5614,2.35786,0.0543135
-4.5614,2.45819,0.0953273
-4.5614,2.55853,0.10155
-4.5614,2.65886,0.109054
-4.5614,2.7592,0.10901
-4.5614,2.85953,0.116092
-4.5614,2.95987,0.129265
-4.5614,3.0602,0.167784
-4.5614,3.16054,0.227192
-4.5614,3.26087,0.318119
-4.5614,3.3612,0.424857
-4.5614,3.46154,0.549584
-4.5614,3.56187,0.6756
-4.5614,3.66221,0.784824
-4.5614,3.76254,0.874072
-4.5614,3.86288,0.925791
-4.5614,3.96321,0.933452
-4.5614,4.06355,0.903608
-4.5614,4.16388,0.829668
-4.5614,4.26421,0.725986
-4.5614,4.36455,0.604364
-4.5614,4.46488,0.476906
-4.5614,4.56522,0.356776
-4.5614,4.66555,0.250926
-4.5614,4.76589,0.165765
-4.5614,4.86622,0.103031
-4.5614,4.96656,0.0617846
-4.5614,5.06689,0.0386121
-4.5614,5.16722,0.0300118
-4.5614,5.26756,0.0333505
-4.5614,5.36789,0.0481523
-4.5614,5.46823,0.0755934
-4.5614,5.56856,0.118668
-4.5614,5.6689,0.180515
-4.5614,5.76923,0.261559
-4.5614,5.86957,0.363538
-4.5614,5.9699,0.481242
-4.5614,6.07023,0.607849
-4.5614,6.17057,0.72773
-4.5614,6.2709,0.837045
-4.5614,6.37124,0.918413
-4.5614,6.47157,0.958833
-4.5614,6.57191,0.957489
-4.5614,6.67224,0.911492
-4.5614,6.77258,0.818563
-4.5614,6.87291,0.760224
-4.5614,6.97324,0.637133
-4.5614,7.07358,0.552505
-4.5614,7.17391,0.49811
-4.5614,7.27425,0.482902
-4.5614,7.37458,0.508185
-4.5614,7.47492,0.567298
-4.5614,7.57525,0.645698
-4.5614,7.67559,0.724164
-4.5614,7.77592,0.781831
-4.5614,7.87625,0.800815
-4.5614,7.97659,0.769555
-4.5614,8.07692,0.685851
-4.5614,8.17726,0.558078
-4.5614,8.27759,0.404342
-4.5614,8.37793,0.25016
-4.5614,8.47826,0.124212
-4.5614,8.5786,0.0536712
-4.5614,8.67893,0.0592107
-4.5614,8.77926,0.1512
-4.5614,8.8796,0.327154
-4.5614,8.97993,0.571547
-4.5614,9.08027,0.857503
-4.5614,9.1806,1.15046
-4.5614,9.28094,1.41313
-4.5614,9.38127,1.61095
-4.5614,9.48161,1.71713
-4.5614,9.58194,1.71658
-4.5614,9.68227,1.60828
-4.5614,9.78261,1.40544
-4.5614,9.88294,1.13383
-4.5614,9.98328,0.828218
-4.5614,10.0836,0.527774
-4.5614,10.1839,0.270776
-4.5614,10.2843,0.0894287
-4.5614,10.3846,0.00545998
-4.5614,10.4849,0.0269677
-4.5614,10.5853,0.147093
-4.5614,10.6856,0.344725
-4.5614,10.786,0.587337
-4.5614,10.8863,0.836064
-4.5614,10.9866,1.05235
-4.5614,11.087,1.2068
-4.5614,11.1873,0.162827
-4.5614,11.2876,0.158292
-4.5614,11.388,0.150578
-4.5614,11.4883,0.14097
-4.5614,11.5886,0.13029
-4.5614,11.689,0.119083
-4.5614,11.7893,0.10778
-4.5614,11.8896,0.0966318
-4.5614,11.99,0.0858577
-4.5614,12.0903,0.0756069
-4.5614,12.1906,0.0657766
-4.5614,12.291,0.0569003
-4.5614,12.3913,0.0490527
-4.5614,12.4916,0.0419926
-4.5614,12.592,0.0356189
-4.5614,12.6923,0.0303127
-4.5614,12.7926,0.0265247
-4.5614,12.893,0.02276
-4.5614,12.9933,0.0214086
-4.5614,13.0936,0.0196789
-4.5614,13.194,0.0192256
-4.5614,13.2943,0.0202556
-4.5614,13.3946,0.0220544
-4.5614,13.495,0.0249955
-4.5614,13.5953,0.0271999
-4.5614,13.6957,0.0325894
-4.5614,13.796,0.0346303
-4.5614,13.8963,0.0418594
-4.5614,13.9967,0.0386551
-4.5614,14.097,0.0417531
-4.5614,14.1973,0.0557958
-4.5614,14.2977,0.0709708
-4.5614,14.398,0.0691456
-4.5614,14.4983,0.0754548
-4.5614,14.5987,0.0819113
-4.5614,14.699,0.0886072
-4.5614,14.7993,0.0948754
-4.5614,14.8997,0.10161
-4.5614,15,0.107385
-4.46115,-15,0.164984
-4.46115,-14.8997,0.155455
-4.46115,-14.7993,0.151876
-4.46115,-14.699,0.149663
-4.46115,-14.5987,0.146175
-4.46115,-14.4983,0.146531
-4.46115,-14.398,0.151639
-4.46115,-14.2977,0.155339
-4.46115,-14.1973,0.161904
-4.46115,-14.097,0.170455
-4.46115,-13.9967,0.180381
-4.46115,-13.8963,0.191293
-4.46115,-13.796,0.203351
-4.46115,-13.6957,0.215148
-4.46115,-13.5953,0.227565
-4.46115,-13.495,0.242619
-4.46115,-13.3946,0.256669
-4.46115,-13.2943,0.27104
-4.46115,-13.194,0.285097
-4.46115,-13.0936,0.298836
-4.46115,-12.9933,0.312318
-4.46115,-12.893,0.324692
-4.46115,-12.7926,0.335945
-4.46115,-12.6923,0.345867
-4.46115,-12.592,0.354623
-4.46115,-12.4916,0.361577
-4.46115,-12.3913,0.366638
-4.46115,-12.291,0.369512
-4.46115,-12.1906,0.3706
-4.46115,-12.0903,0.369432
-4.46115,-11.99,0.365937
-4.46115,-11.8896,0.360485
-4.46115,-11.7893,0.353226
-4.46115,-11.689,0.344148
-4.46115,-11.5886,0.333541
-4.46115,-11.4883,0.321833
-4.46115,-11.388,0.309323
-4.46115,-11.2876,0.29648
-4.46115,-11.1873,0.283892
-4.46115,-11.087,0.271949
-4.46115,-10.9866,0.261273
-4.46115,-10.8863,0.252433
-4.46115,-10.786,0.245987
-4.46115,-10.6856,0.242477
-4.46115,-10.5853,0.242455
-4.46115,-10.4849,0.24636
-4.46115,-10.3846,0.254593
